step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
29,0.9591,0.9984366444444446,0.9591,0.9592252175589472,0.13656486243783597,0.9890453326060898,0.9591000000000001,0.32534337043762207
30,0.956,0.9983310888888889,0.956,0.9561974397814683,0.1418533810628096,0.9883113406643508,0.9560000000000001,0.302976131439209
31,0.9559,0.9982441,0.9559,0.9560612963720295,0.1427244774446564,0.9878347006114438,0.9559000000000001,0.3240792751312256
32,0.9568,0.998180688888889,0.9568,0.9569028026496248,0.1434784304205602,0.9877822607139917,0.9568000000000001,0.3096311092376709
33,0.9574,0.9982874,0.9574,0.957553479844344,0.13832597868212665,0.9883729146394311,0.9574,0.3321692943572998
34,0.9576,0.9983781666666669,0.9576,0.9577737545427285,0.13812241216501084,0.9890690525342322,0.9576,0.301616907119751
35,0.9586,0.9984823333333332,0.9586,0.9587409362003829,0.13416905947180915,0.9896886176373565,0.9585999999999999,0.3221602439880371
36,0.9585,0.9984527222222223,0.9585,0.9586317850469961,0.1354945148739778,0.9897213180457044,0.9584999999999999,0.32029008865356445
37,0.9599,0.9984769222222223,0.9599,0.9600220816600039,0.1338365214636404,0.989753711954507,0.9599,0.3343038558959961
38,0.9612,0.9984798333333333,0.9612,0.9613105010045292,0.1321887250204034,0.9899892699742077,0.9612,0.32395291328430176
39,0.9605,0.9984793,0.9605,0.9606404087802632,0.13246027775186625,0.9900158187305422,0.9605,0.32029032707214355
40,0.9596,0.9985045666666666,0.9596,0.9597101369857247,0.13346030460392466,0.9902704580877012,0.9596,0.34831666946411133
41,0.9607,0.9985809444444446,0.9607,0.9608281123867458,0.13011740017010184,0.9906220210967577,0.9606999999999999,0.3525557518005371
42,0.9599,0.998538711111111,0.9599,0.9600017815838644,0.13179105599838212,0.9903065356841431,0.9599,0.3477764129638672
43,0.9595,0.9985206444444445,0.9595,0.9595917222099576,0.13321467436536716,0.990149295604201,0.9594999999999999,0.3014559745788574
44,0.9592,0.9985103666666667,0.9592,0.9592653008289991,0.13469490622789243,0.9900058018579813,0.9591999999999998,0.3298349380493164
45,0.9591,0.9985497333333333,0.9591,0.9592091722337065,0.13510599726056008,0.9903851150190033,0.9591,0.3011496067047119
46,0.9593,0.9985496777777778,0.9593,0.9594226172941818,0.13415715171277134,0.9904435032878297,0.9593,0.3394334316253662
47,0.9597,0.9985376444444445,0.9597,0.9598301403334576,0.13484385067869478,0.9905412521916024,0.9597,0.2959468364715576
48,0.9602,0.9986117888888888,0.9602,0.9603343326979316,0.12957849896466928,0.9910208057756253,0.9602,0.33449435234069824
49,0.9615,0.9986714999999998,0.9615,0.961624072174553,0.12793094513121359,0.9912667699507756,0.9615,0.30027270317077637
50,0.9609,0.9986795777777779,0.9609,0.9610180863279572,0.12642490438999032,0.9913196856152755,0.9609,0.329298734664917
51,0.9611,0.9986373777777778,0.9611,0.9612129239708669,0.12846772170678725,0.9911201956602855,0.9610999999999998,0.30727720260620117
52,0.9628,0.9986760333333334,0.9628,0.9629151968828709,0.12697628201798108,0.991389542435457,0.9628,0.3383066654205322
53,0.9663,0.9987543000000001,0.9663,0.9664031338055279,0.11993585598826671,0.9920496470800506,0.9662999999999998,0.30832505226135254
54,0.9659,0.998807911111111,0.9659,0.9659949387735722,0.11966412436978116,0.9922481598707515,0.9658999999999999,0.34984731674194336
55,0.966,0.9988091000000001,0.966,0.9660896806758681,0.11843835578604008,0.992305971162048,0.966,0.33730602264404297
56,0.9662,0.9988473444444445,0.9662,0.966299468547599,0.11715416604715738,0.992694872697108,0.9662,0.32629871368408203
57,0.9652,0.9988007777777778,0.9652,0.9653132451508138,0.1199222273635473,0.9925404752017432,0.9652,0.3427608013153076
58,0.9665,0.9988238333333334,0.9665,0.9666045722963291,0.11899032725198967,0.99263225427124,0.9664999999999999,0.34044313430786133
59,0.9668,0.9988272888888888,0.9668,0.9668892479280535,0.12014584949151515,0.9926251860714002,0.9667999999999999,0.3393080234527588
