step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
0,0.43,0.7650189444444445,0.43,0.3255942192096816,14.919481992014166,0.5301019525606476,0.43,0.16545510292053223
1,0.57,0.8820529111111112,0.57,0.5420296736970678,7.862922257920159,0.7457578647294111,0.57,0.28125476837158203
2,0.8546,0.989326411111111,0.8546,0.8585862862756268,0.6459863700311632,0.9439429359205459,0.8545999999999999,0.336306095123291
3,0.7324,0.9912431999999999,0.7324,0.7433987369513357,0.7593370150257246,0.9566138952483172,0.7323999999999999,0.28270602226257324
4,0.8483,0.9934625222222223,0.8483,0.8540660580420939,0.5057870206432945,0.9614059223684629,0.8483,0.32029128074645996
5,0.8765,0.9957684333333334,0.8765,0.8766463309198704,0.42556441812647755,0.9765081743457932,0.8765000000000001,0.2872641086578369
6,0.9123,0.996535422222222,0.9123,0.9116203121454287,0.3292269129776102,0.9799271818747002,0.9122999999999999,0.3209047317504883
7,0.9324,0.9964772666666667,0.9324,0.9323384757135894,0.2750527394202889,0.9786818021120188,0.9324,0.290264368057251
8,0.9374,0.9969789222222222,0.9374,0.9375816745884066,0.24903171753582015,0.9809640998552533,0.9374,0.31082653999328613
9,0.9374,0.9971024999999999,0.9374,0.93761517801857,0.24224917937942445,0.9814375587150097,0.9373999999999999,0.28496217727661133
10,0.9373,0.9970731777777779,0.9373,0.9375428820533799,0.2311734062470569,0.9816899529561927,0.9372999999999999,0.31205105781555176
11,0.9479,0.997515688888889,0.9479,0.9482455787286284,0.19628747937206675,0.9843017521643936,0.9479000000000001,0.2919466495513916
12,0.9484,0.9974892777777778,0.9484,0.9486365846779089,0.1885528906211814,0.9843125815294484,0.9484,0.31328535079956055
13,0.9503,0.9976557444444444,0.9503,0.9503979083195807,0.18023210068177278,0.9850412100122213,0.9503,0.30327558517456055
14,0.9475,0.9973495888888889,0.9475,0.9478564250602928,0.18419359473379013,0.9832697074074168,0.9475,0.31198930740356445
15,0.9501,0.9970604666666667,0.9501,0.950389245343865,0.17639568949799622,0.9821388719526706,0.9501000000000002,0.3212919235229492
16,0.951,0.9973591111111112,0.951,0.9512062321115984,0.1690244304247351,0.9831133631842401,0.9510000000000002,0.3160684108734131
17,0.9489,0.9972042777777779,0.9489,0.9492070725758429,0.17448844980308764,0.9825735232273989,0.9489000000000001,0.3171226978302002
18,0.9525,0.9974805888888888,0.9525,0.9528753896012334,0.16495138556495473,0.9856712157976284,0.9524999999999999,0.3127889633178711
19,0.9511,0.9974690888888889,0.9511,0.9514199346076971,0.16508938220491887,0.9855289801542619,0.9511000000000001,0.30579614639282227
20,0.9472,0.9973077222222221,0.9472,0.9475326187609635,0.1719270918521777,0.9846924922515956,0.9471999999999999,0.31328511238098145
21,0.9486,0.9975110888888888,0.9486,0.9488619644962517,0.16494999104163383,0.9856227991656412,0.9485999999999999,0.30623388290405273
22,0.9517,0.9977272777777777,0.9517,0.9518948699862453,0.15811055082237654,0.9864950757810217,0.9517000000000001,0.3189873695373535
23,0.9523,0.9977202444444444,0.9523,0.9524747865771401,0.15455996578046802,0.9862743247396354,0.9522999999999999,0.3130009174346924
24,0.9536,0.9977373555555555,0.9536,0.9537276233156045,0.15258043126051507,0.9858382177681968,0.9536,0.3298039436340332
25,0.9537,0.9975938666666666,0.9537,0.953865008697572,0.1561455702359094,0.9853395782475276,0.9536999999999999,0.31649231910705566
26,0.9533,0.9975458444444444,0.9533,0.9534203301645622,0.1565255831292684,0.9852187017288667,0.9532999999999999,0.321291446685791
27,0.9555,0.9976613555555556,0.9555,0.9556434869457018,0.1519919591759706,0.9860078688145277,0.9555,0.3090968132019043
28,0.9565,0.9978176777777777,0.9565,0.9566123879831621,0.14770040886450186,0.9869483019589451,0.9565000000000001,0.3262958526611328
29,0.9582,0.9978549222222222,0.9582,0.9583258663112248,0.14917857320890243,0.987757251749627,0.9581999999999999,0.307478666305542
30,0.9591,0.9979351666666666,0.9591,0.9592001943186041,0.14552231373760466,0.9881550268526238,0.9591,0.31780028343200684
31,0.9613,0.9979948666666667,0.9613,0.961360795728669,0.14013266872076233,0.9883278521716597,0.9613000000000002,0.3172881603240967
32,0.9618,0.9980914999999999,0.9618,0.9618846241030999,0.13629447079010715,0.9885957224527446,0.9617999999999999,0.3398890495300293
33,0.9623,0.9982187111111112,0.9623,0.9623219336071006,0.1320421184038348,0.9891357849331616,0.9622999999999999,0.3072807788848877
34,0.9626,0.9981829333333334,0.9626,0.9626334642364865,0.13331463639406102,0.9891322611914823,0.9625999999999999,0.33030009269714355
35,0.963,0.9982634555555556,0.963,0.9630222268872609,0.13149352174976325,0.9894642642325356,0.9629999999999999,0.29827070236206055
36,0.9634,0.9983047666666666,0.9634,0.963465330651478,0.1273897521659123,0.9897190295140585,0.9634,0.3236074447631836
37,0.9629,0.9982241111111112,0.9629,0.9629790248883385,0.12971395186523177,0.9893192519858907,0.9629,0.2989954948425293
38,0.9622,0.9981673444444444,0.9622,0.9623016369404305,0.13244603262784693,0.9893452534997259,0.9621999999999999,0.3239140510559082
39,0.9634,0.9982324555555555,0.9634,0.9634650315243908,0.12970624988469448,0.9895952552781091,0.9634,0.3014664649963379
40,0.963,0.9982335555555555,0.963,0.963038486804391,0.1294354466848405,0.9895278580162218,0.9630000000000001,0.3247990608215332
41,0.9644,0.9983294666666666,0.9644,0.9644367237037447,0.12603660162403518,0.9900077183898915,0.9643999999999998,0.3000004291534424
42,0.9637,0.9982915555555556,0.9637,0.9637072513630789,0.1286554630557572,0.9894514479563943,0.9637,0.32829761505126953
43,0.9632,0.9983303444444444,0.9632,0.9631995653743859,0.12630232301084593,0.9897449448755579,0.9632,0.3062779903411865
44,0.9655,0.9984055222222222,0.9655,0.9655028633530021,0.1214212208435903,0.9905272155439355,0.9654999999999999,0.33887410163879395
45,0.9668,0.9985313444444444,0.9668,0.9668440999153394,0.1185768315115035,0.9914733707097969,0.9667999999999999,0.30628061294555664
46,0.9667,0.9985522555555555,0.9667,0.9667412043050299,0.11707368306494666,0.991572822447039,0.9667,0.33591413497924805
47,0.9665,0.9985993333333332,0.9665,0.9665529771261785,0.11877033084364214,0.9917556533662786,0.9664999999999999,0.3067967891693115
48,0.9664,0.9985840777777776,0.9664,0.9664553592216286,0.11976433077877281,0.9915624819028588,0.9663999999999999,0.33763766288757324
49,0.9669,0.9986301555555555,0.9669,0.9669669444753708,0.11929125121970614,0.9918068302550072,0.9669000000000001,0.30336642265319824
50,0.9662,0.9986643000000001,0.9662,0.9662491099608996,0.11883481626608657,0.991962662658266,0.9662,0.3440544605255127
51,0.9662,0.9986757222222222,0.9662,0.966249381283818,0.11845217200211271,0.9919781390037693,0.9662000000000001,0.30501794815063477
52,0.9678,0.9987427,0.9678,0.9678534848631107,0.11509371001370951,0.9922972647534124,0.9678000000000001,0.340606689453125
53,0.9677,0.9988149111111111,0.9677,0.9677463584881654,0.11317241145694716,0.9927548945205791,0.9677,0.33826708793640137
54,0.9683,0.9988691,0.9683,0.9683633324463882,0.11168007987573854,0.9930740792326953,0.9683000000000002,0.3363058567047119
55,0.9679,0.9989083555555556,0.9679,0.9679578913600952,0.11113678024696144,0.9933172965783635,0.9678999999999999,0.3262956142425537
56,0.9686,0.9989037111111111,0.9686,0.9686406098182614,0.1122051441750603,0.9931984609336993,0.9685999999999998,0.3242943286895752
