step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
0,0.1,0.5,0.1,0.01818181818181818,32.439288050205434,0.1,0.1,0.13632678985595703
1,0.1689,0.5753039,0.1689,0.05809272317615427,28.91320677226536,0.21798955337373083,0.1689,0.13825607299804688
2,0.2469,0.6182065333333334,0.2469,0.11248389209660845,25.38829103705247,0.3007639717347471,0.24689999999999998,0.27625060081481934
3,0.2167,0.6195189,0.2167,0.16641317425113172,25.407361485112403,0.2952945492279503,0.21669999999999998,0.2872607707977295
4,0.26,0.6257749777777778,0.26,0.16906180181822533,25.362563668313623,0.30389858850682,0.26,0.3094143867492676
5,0.3137,0.6747828,0.3137,0.2414043343038549,21.87413654040464,0.3826417181392693,0.3137,0.29026365280151367
6,0.3292,0.6732691,0.3292,0.24907185907510146,21.837434533654417,0.3883626466722547,0.3292,0.3042716979980469
7,0.369,0.6759867333333334,0.369,0.26241556601320715,21.772243968792818,0.3925553167157322,0.369,0.2893698215484619
8,0.3597,0.6870508666666667,0.3597,0.2969628475729977,21.76482150780837,0.40879738369970814,0.3597,0.31078267097473145
9,0.3953,0.7363729000000001,0.3953,0.3527974527126282,18.3011241977695,0.49230284588319656,0.3953,0.2996861934661865
10,0.4063,0.7776737444444444,0.4063,0.3754815507115461,14.915519733283901,0.5510836877552265,0.4063,0.3022739887237549
11,0.4622,0.8292345777777778,0.4622,0.446382208666777,11.44376387397278,0.6414497498272788,0.4622,0.3024630546569824
12,0.5108,0.8301904,0.5108,0.48505158045974045,11.365524521320637,0.643963725210676,0.5107999999999999,0.3054177761077881
13,0.5234,0.8314697666666667,0.5234,0.48797186267211057,11.351413637283077,0.6488998541705845,0.5234,0.3149094581604004
14,0.5122,0.8300148111111112,0.5122,0.4547143599441815,11.398709708744791,0.6459987205696007,0.5122,0.284761905670166
15,0.5096,0.8305259111111111,0.5096,0.4457596726605745,11.40320400836761,0.6466059623929921,0.5096,0.31122922897338867
16,0.5505,0.8338609777777778,0.5505,0.48058256663720356,11.320551894561493,0.6602090402143039,0.5505,0.31493401527404785
17,0.557,0.8785615888888888,0.557,0.4930435279338644,7.977951737439765,0.716765277166337,0.557,0.3289952278137207
18,0.5612,0.9198512444444444,0.5612,0.5022251974344057,4.670692089991207,0.7708135275190218,0.5612,0.2872617244720459
19,0.5979,0.9237888666666667,0.5979,0.5533734988123966,4.553436719564605,0.791467363028313,0.5979000000000001,0.31328439712524414
20,0.6247,0.9253866444444444,0.6247,0.573856376188169,4.522997863446687,0.7974189943353617,0.6247,0.28650403022766113
21,0.6417,0.9269044555555557,0.6417,0.5770003060841352,4.507943142997612,0.8040731192046957,0.6416999999999999,0.33015990257263184
22,0.6347,0.9294682999999999,0.6347,0.5754168385360693,4.512939835978046,0.8158060581875335,0.6347,0.36232829093933105
23,0.6501,0.930633511111111,0.6501,0.5875474973811787,4.48304393201087,0.8190554158931629,0.6501,0.3138861656188965
24,0.6708,0.9342067555555555,0.6708,0.6236582257986003,4.378789694594553,0.8298646749148206,0.6708000000000001,0.2869246006011963
25,0.6918,0.9350032777777777,0.6918,0.6554935830945117,4.2909731765921695,0.8332796609751968,0.6918000000000001,0.3112823963165283
26,0.6957,0.9344530777777779,0.6957,0.6565924968715502,4.2865143436164574,0.8309497490725217,0.6957,0.28525233268737793
27,0.7109,0.9327154444444445,0.7109,0.6785356592308758,4.240514233893571,0.8212529371546304,0.7109000000000001,0.3301215171813965
28,0.6955,0.9316596777777777,0.6955,0.6566708544090206,4.267751998664428,0.8177017046555525,0.6954999999999999,0.2822556495666504
29,0.7007,0.9321612777777778,0.7007,0.6578091635800611,4.25715009784004,0.8197979503339268,0.7006999999999999,0.31128525733947754
30,0.7067,0.9815087555555554,0.7067,0.6695318087400607,0.9007478863317049,0.9051078224469655,0.7067,0.282257080078125
31,0.7304,0.9821403666666667,0.7304,0.6988153297846802,0.849083967568014,0.9058999378127457,0.7304,0.3138754367828369
32,0.8014,0.9856300111111113,0.8014,0.7943470544413606,0.7012099924217114,0.9216464556581343,0.8013999999999999,0.2891421318054199
33,0.8065,0.9863855555555554,0.8065,0.7989945069572121,0.6774926276865354,0.9248373542886992,0.8065000000000001,0.31833386421203613
34,0.7794,0.9834053444444445,0.7794,0.7724588979263038,0.7284989523826038,0.918469895963631,0.7793999999999999,0.2852590084075928
35,0.7565,0.9850744888888888,0.7565,0.745301651193824,0.7453154234927363,0.9227832759893694,0.7565,0.3162875175476074
36,0.7498,0.9852374555555556,0.7498,0.7335665227104895,0.761926512620249,0.9225411383279377,0.7497999999999999,0.2988450527191162
37,0.7749,0.9863168333333334,0.7749,0.7624313062044092,0.7113798094116862,0.9263521509592991,0.7749,0.3160667419433594
38,0.7786,0.9864340444444444,0.7786,0.7653292831592876,0.7057502216426307,0.9265765002998986,0.7786,0.31101346015930176
39,0.7671,0.9864406111111113,0.7671,0.7555260693990603,0.7249398198970073,0.9255105608214274,0.7670999999999999,0.321291446685791
40,0.7509,0.9846494444444446,0.7509,0.7398159135902982,0.7610362057417495,0.9214796201695352,0.7509,0.30327534675598145
41,0.7783,0.9872509333333334,0.7783,0.77883428632612,0.671526136935782,0.9354561888466166,0.7783,0.31717538833618164
42,0.7952,0.9885419555555556,0.7952,0.7969920073324444,0.625562084518657,0.9403696563004917,0.7952,0.3042762279510498
43,0.8097,0.9897754444444443,0.8097,0.8100823252075798,0.578642051118945,0.9468765624274461,0.8097000000000001,0.3192896842956543
44,0.8139,0.989909711111111,0.8139,0.8140416261355214,0.5706790495973584,0.9473716937346369,0.8139000000000001,0.3051753044128418
45,0.8118,0.9898185777777778,0.8118,0.8113803854287183,0.5756954056294332,0.9469212964403546,0.8118000000000001,0.3162870407104492
46,0.819,0.9906974111111111,0.819,0.8178403219167476,0.5543073961684664,0.9488047284935301,0.819,0.30252981185913086
47,0.8125,0.9897912999999999,0.8125,0.8122238271494002,0.5694237165129535,0.946347504217519,0.8125,0.3142850399017334
48,0.8247,0.9900860888888889,0.8247,0.8268109778577575,0.5492674546757532,0.948637427966767,0.8247,0.3046705722808838
49,0.8255,0.9902920444444444,0.8255,0.8271891875387272,0.5451787562948764,0.9494716527060147,0.8254999999999999,0.3305184841156006
50,0.8249,0.9902749444444444,0.8249,0.8263957136137507,0.5468933152190631,0.9492412113462126,0.8249000000000001,0.30574536323547363
51,0.8448,0.9908173111111112,0.8448,0.8473777735607031,0.5073980268519497,0.9514607140154464,0.8448,0.31801319122314453
52,0.8791,0.9923561000000001,0.8791,0.8827999873960589,0.42870221658921,0.9570046219122517,0.8791,0.30898141860961914
53,0.9004,0.9931776222222222,0.9004,0.9022461212079289,0.3903752667518326,0.9585044225490031,0.9004,0.3190150260925293
54,0.9037,0.9936029666666668,0.9037,0.9054407211044324,0.3731298651725445,0.9603135591978879,0.9037000000000001,0.29479551315307617
55,0.9048,0.9935878111111112,0.9048,0.9066754888239308,0.3645903237316039,0.9609134094702785,0.9048,0.3062777519226074
56,0.9089,0.9939930777777779,0.9089,0.9103354021818371,0.35058054853158255,0.9628430798132402,0.9089,0.29827117919921875
57,0.9097,0.9940349555555554,0.9097,0.9109826643483776,0.34903956060268865,0.9631197998736688,0.9097000000000002,0.30434203147888184
58,0.9141,0.9944406222222222,0.9141,0.9152189389671573,0.33899594111513504,0.9648652971731628,0.9141,0.29526782035827637
59,0.9136,0.994463088888889,0.9136,0.9146092428484582,0.33682400228156284,0.9648398569576827,0.9136,0.3384852409362793
