step,accuracy,auroc,f1_micro,f1_macro,neg_log_loss,average_precision,balanced_accuracy,time
0,0.1,0.5,0.1,0.01818181818181818,32.439288050205434,0.1,0.1,0.13683748245239258
1,0.1495,0.5552777222222222,0.1495,0.04971793617887276,28.916940807867487,0.2117657000223206,0.14950000000000002,0.1361234188079834
2,0.2447,0.6124778555555556,0.2447,0.11052677283978471,25.37726326533922,0.29907329297001206,0.2447,0.268878698348999
3,0.2801,0.638911188888889,0.2801,0.15348754100864406,21.93838109111912,0.31952219414827315,0.2801,0.2852590084075928
4,0.3475,0.6956202666666667,0.3475,0.23695390121806764,18.462816821750607,0.4053466913838147,0.3475,0.2992715835571289
5,0.3354,0.7139022666666668,0.3354,0.2827368442774555,18.494452609381106,0.4336243473137378,0.33540000000000003,0.29326677322387695
6,0.3742,0.7244446111111111,0.3742,0.31577405859196706,18.398393406201812,0.44454329889929084,0.3742,0.3022744655609131
7,0.3938,0.7255633666666668,0.3938,0.3038334405020491,18.37830037947558,0.448929504287762,0.3938,0.2928049564361572
8,0.4173,0.7685558555555556,0.4173,0.3465450617614394,14.965173740313695,0.5049880183037627,0.4173,0.31229543685913086
9,0.4523,0.8066070111111111,0.4523,0.39744001949532415,11.561235709114332,0.5473183350499534,0.4523,0.2952702045440674
10,0.4361,0.8092399222222222,0.4361,0.3681674763293078,11.580017550653755,0.5623855065979108,0.4361,0.3072793483734131
11,0.4612,0.8121092888888889,0.4612,0.38598528681218386,11.537078587750003,0.5712337780908875,0.4612,0.3065063953399658
12,0.5244,0.8640532333333333,0.5244,0.475840059496868,8.083543383764182,0.6605860874030915,0.5244000000000001,0.3011326789855957
13,0.5552,0.8668524777777777,0.5552,0.49813119024505764,8.022163757961648,0.6650172319141063,0.5552,0.3507962226867676
14,0.5802,0.868640011111111,0.5802,0.5147836006152087,7.968197038578989,0.6688415778896545,0.5802,0.30327534675598145
15,0.566,0.8714401111111112,0.566,0.4842066965802335,7.981040419610872,0.6841019475850294,0.5660000000000001,0.31180715560913086
16,0.5813,0.8711017222222222,0.5813,0.5107953439541878,7.922807875788592,0.6840704120058008,0.5812999999999999,0.29323744773864746
17,0.6615,0.8774035,0.6615,0.5919353571017403,7.793895146446534,0.7140176789309198,0.6615,0.31128382682800293
18,0.6584,0.8802759777777778,0.6584,0.594244567955263,7.782863359524875,0.7215047264812355,0.6584000000000001,0.2759385108947754
19,0.6645,0.8806472666666666,0.6645,0.5978582013686419,7.755808548898156,0.7235076854480129,0.6645000000000001,0.30527687072753906
20,0.6677,0.8813355777777778,0.6677,0.5954610734028933,7.734239684125766,0.7276929643579544,0.6677000000000001,0.28695249557495117
21,0.6632,0.8818303666666667,0.6632,0.5893029321231443,7.720905920826627,0.7283568195505257,0.6632,0.3160879611968994
22,0.7155,0.9336125222222222,0.7155,0.668825244006644,4.266019071582656,0.8222044027028449,0.7155,0.2842569351196289
23,0.75,0.9354927222222222,0.75,0.7002310149566899,4.201234771735683,0.8274349007995896,0.75,0.3292655944824219
24,0.7602,0.9357727,0.7602,0.709838884796523,4.170025030191645,0.828314393456551,0.7602,0.28325700759887695
25,0.7785,0.9827745666666667,0.7785,0.7535357510128009,0.7776494897479268,0.8883028700776754,0.7785,0.3072786331176758
26,0.8232,0.9874350777777778,0.8232,0.8060325172575915,0.6791873345011435,0.921903227329555,0.8232000000000002,0.2852592468261719
27,0.822,0.9890196111111111,0.822,0.8041836053431457,0.6664185624051568,0.9290714619253373,0.8219999999999998,0.31028127670288086
28,0.8599,0.9908907444444445,0.8599,0.858486392719344,0.5898423475497357,0.9426859280436748,0.8599,0.2962687015533447
29,0.8753,0.9924627333333333,0.8753,0.8731137951124511,0.5527459700107886,0.9521169651799708,0.8753,0.31028199195861816
30,0.8729,0.992776388888889,0.8729,0.8687690607725413,0.5468814249767946,0.9533102851104388,0.8729000000000001,0.3244810104370117
31,0.8827,0.9929755555555555,0.8827,0.8789396152753344,0.5280877118826659,0.9541277958646068,0.8827,0.31024813652038574
32,0.8706,0.9933516555555556,0.8706,0.866247630283176,0.532904435701718,0.9578279944264028,0.8705999999999999,0.30230069160461426
33,0.869,0.993247388888889,0.869,0.8638999827172247,0.5290064514786776,0.9590891101982463,0.8690000000000001,0.31173253059387207
34,0.8814,0.9930827333333333,0.8814,0.8802070166272495,0.5060668735254704,0.9582153415635661,0.8814,0.30101513862609863
35,0.8819,0.9932234999999998,0.8819,0.8800847181797883,0.49598371508379213,0.9592224984892204,0.8818999999999999,0.31328463554382324
36,0.898,0.9936171333333335,0.898,0.8969385606153576,0.4702032748793651,0.9612697032600932,0.898,0.30027246475219727
37,0.8996,0.9936962111111113,0.8996,0.8984253376926569,0.45865077446274427,0.961402824921703,0.8995999999999998,0.3162879943847656
38,0.8854,0.9935272222222222,0.8854,0.8825425075923811,0.47617708355527494,0.9595292913284424,0.8854000000000001,0.29877805709838867
39,0.883,0.9932977111111111,0.883,0.8800970443079684,0.4812278624969313,0.9583989756853567,0.883,0.3092825412750244
40,0.8781,0.9939033555555555,0.8781,0.875192749456879,0.47892091602591264,0.9600876699206452,0.8781000000000001,0.30580687522888184
41,0.8969,0.9947185777777777,0.8969,0.8965485129808297,0.4411321352638516,0.9663847814373066,0.8969000000000001,0.3112819194793701
42,0.9001,0.9947806333333332,0.9001,0.8997595270189358,0.42892118324472456,0.9668125735123935,0.9000999999999999,0.30814027786254883
43,0.9012,0.9948419888888889,0.9012,0.9007482483646578,0.4238053479544573,0.9671530676996524,0.9011999999999999,0.31305932998657227
44,0.9004,0.9947096444444444,0.9004,0.8998199273935528,0.4180812484532704,0.966550851734142,0.9004,0.3186345100402832
45,0.9054,0.9949351222222221,0.9054,0.9044160292735463,0.4063425947538488,0.968024702655278,0.9054,0.3140087127685547
46,0.9104,0.9947064555555556,0.9104,0.9097091968126755,0.395101033830973,0.9681503932732024,0.9104000000000001,0.3087427616119385
47,0.929,0.9951427777777777,0.929,0.9290891072635364,0.35465290236649827,0.9699846532505096,0.929,0.3147897720336914
48,0.929,0.9950584666666668,0.929,0.9289027609056566,0.3545884958228199,0.9698667721306254,0.929,0.309018611907959
49,0.93,0.9949183666666667,0.93,0.9303305659157228,0.3529773519085385,0.9703818687484926,0.93,0.312014102935791
50,0.9293,0.9951450444444443,0.9293,0.9294627669568299,0.3457482848403556,0.9710924238353306,0.9292999999999999,0.30701565742492676
51,0.9311,0.9951751666666666,0.9311,0.931398234375656,0.34819247547099397,0.9711951644243655,0.9311,0.3100283145904541
52,0.9262,0.9946652888888888,0.9262,0.92652506039465,0.3507405751505029,0.9670109727525583,0.9262,0.3069605827331543
53,0.9263,0.9954709333333334,0.9263,0.9265409080051089,0.3374419472415957,0.9719877145544926,0.9263000000000001,0.2810955047607422
54,0.9248,0.9955410555555556,0.9248,0.9250601970079024,0.33236585985330325,0.9723474912115566,0.9248000000000001,0.3079795837402344
55,0.9196,0.9956356888888888,0.9196,0.9197927890763042,0.3335661855012118,0.9728769410488102,0.9196,0.2806100845336914
56,0.9175,0.9957113111111111,0.9175,0.9172278525070908,0.3325119661692296,0.9737612025859758,0.9175000000000001,0.30779218673706055
57,0.9179,0.9957625777777777,0.9179,0.9176579354752932,0.33109649853575074,0.9739287958520426,0.9179,0.28495192527770996
58,0.9126,0.9955489111111111,0.9126,0.9121578488884527,0.3358333146731184,0.9725886182806104,0.9126000000000001,0.3363063335418701
59,0.9129,0.9955915111111111,0.9129,0.9123668934507808,0.33504665447358944,0.9726487851637555,0.9128999999999999,0.30907607078552246
